ROUTE_ID,USER_ID,Rating,Pref
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Christopher A,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Jeannie Liow,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Jerra S,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Sam F,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Rouda Y,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Kelvinnfamily,3,0
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",ahriev,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Cat Arellano,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Kenn Hagonos,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Mariel,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",jilly j,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",countesstremaine,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Khor A,3,0
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Anna Casiano,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",eunicefayetres,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",kinetix,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Vero,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Mheg,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Alicia Chia,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Maayan D,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Addi,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Wenifer Dawson,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Sherri Ann S,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",NRWSA,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Alyssa C,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Alyssa,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",JtChoo,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Ryan N,3,0
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Jesseca M And junio Fam,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",eteh3,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Chimgee C,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Noorain,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Leon T,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",gogogle,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Theresa Rachel,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Lyn S,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Maricar,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Jennifer L,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Kathleen,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Kari,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Noush,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Jocelyn S,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",victor,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Mary,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Joselin S,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Mncchio,1,0
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",irasuhami,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",jdds,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Hing,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",hueychau l,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Arianne Chaezel A,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Andrew,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Ruby P,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Carren Marie C,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Belle,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",CSA,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Nicole Hortizuela,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Daisy S,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Jessica Lee,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Akhbar M,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Icy93,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Alyn. T,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Leo W,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Nadine O,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Shufen C,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Li Yong G,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Gp E,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",ngocanh_151290,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Omar AlJalahmah,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Donna Gaile R,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",TAMAN1951,3,0
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",EllaGianan,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",Weiling H,5,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",N_i_b_a_r,4,1
"Seoul Vicinity 5 in 1: Nami Island, Garden of Morning Calm & More",cirrus55,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Jessie S,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,FoodCloudie,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Yen,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Fitricia S,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,CJ,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,jessicafyhu,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,H K,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Maricris C,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Darrell S,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,onesweetword,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,capishere,4,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Claudia,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,evee,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,jut332,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Nora,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,mary j,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Dayna W,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,tinaVA2022,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Cindy B,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Marwa,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Densenkei,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,STan,5,1
Make Your Trip Around Nami Island With a Photographer Tourguide!!,Rhea D,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,香織 神,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Allan J,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,lidya e,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Vahideh O,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Zoe H,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Cassey R,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Lorie Anne C,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Любовь Н,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Paloma P,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Dannah Mae R,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,putunita23,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Krista V,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Marilyn W,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,kate r,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Scenic36419770746,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Flerida S,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,yuzhen s,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Jen C,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Jan C,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Charlene Y,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Ульяна Д,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Dani Lim,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Anna Karinina D,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Marlyn Fe Q,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,memento m,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Kinney P,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,tkey,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Gayle,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Andie C,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Ella Grazelle C,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,lili l,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Dnishi,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Indi,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Sunshine701424,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Nomad48890780371,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Connector65172925594,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,LADY ANN E,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Ley d,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,erica l,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,JOANNE A,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Leani G,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Polapola_Choi,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Brittany M,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Isabetlog,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Amal A,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Tan J,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Sylwia S,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,tannie t,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Serene C,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Aurora S,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Maria J,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Rosa Ayu H,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Cristina V,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Karolina B,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Cassandra L,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Vacation61146580199,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Martha Q,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Kirsten C,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Sightseer28493715945,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Lesli A,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Daga G,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Mafe Q,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Rachelle D,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Denise G,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Happiness56211439381,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Megumi I,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Scenic39321113748,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Anna,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,haylxyz e,4,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Odyssey29926352088,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Karen L,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,MELCHOR J,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Rachel,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Michelle,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Vi L,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Луиза И,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Julieta B,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Priscilla B,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Curiosity48467093101,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Carolina S,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Roam46305506934,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Passport20950490505,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,olga1457,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Melissa Desiree R,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Gaby S,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Vanessa B,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Ilich N,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Kirsty B,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Christelle D,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Sherly C,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Fulya,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Armina M,5,1
Full Day Tour In The Soop BTS Ver in PyeongChang Filming Location,Nora B,5,1
